Saap Saap Thai - Funan ,'latitude': 1.2912451670268035, 'longitude': 103.85020825460789
Chura Sushi Bar - Suntec City Mall ,'latitude': 1.292883, 'longitude': 103.856836
Haagen-Dazs - Funan ,'latitude': 1.29128860338776, 'longitude': 103.850389532962
Cellarbration - Marina Square ,'latitude': 1.2919196, 'longitude': 103.8577312
Pick & Go - Singapore Management University ,'latitude': 1.295921, 'longitude': 103.850351
Hyggerium - Millenia Walk ,'latitude': 1.29153, 'longitude': 103.859727
Selera Cuppage - Cuppage Plaza ,'latitude': 1.3019588142857144, 'longitude': 103.84051956
Dal.komm Coffee - The Centrepoint ,'latitude': 1.3013998, 'longitude': 103.83985234
City Fruits 2 - Tanjong Pagar Plaza🏍 ,'latitude': 1.2767087416297132, 'longitude': 103.843141311127 06
Lady M - Orchard Central ,'latitude': 1.3006691, 'longitude': 103.83972328
Kanshoku Ramen - Orchard Gateway ,'latitude': 1.3005962555555555, 'longitude': 103.8392665
Save Mart - Kreta Ayer Road ,'latitude': 1.2812851, 'longitude': 103.8421888
Salaam Namaste Indian Restaurant & Kebab Corner - Hoe Chiang Road ,'latitude': 1.27396, 'longitude': 103.84252
Mrs Pho Kitchen - 313 @ Somerset ,'latitude': 1.3005907814694, 'longitude': 103.838367380385
Dont Yell At Me - Orchard Central ,'latitude': 1.300467, 'longitude': 103.838849
King Kebab North Indian Restruant - South Bridge Road ,'latitude': 1.287651, 'longitude': 103.848166
Curry Village - Authentic North Indian Cuisine ,'latitude': 1.286321663976937, 'longitude': 103.84963428122043
Namaste Madras Kebab & Curry Indian Cuisine - South Bridge Road 🏍 ,'latitude': 1.287651, 'longitude ': 103.848166
The Biryani Bar by Milind Sovani - Ascott Singapore Raffles Place ,'latitude': 1.28218681778169, 'longitude': 103.85181215708
The Handburger - Raffles Place MRT Station ,'latitude': 1.28317754037895, 'longitude': 103.851307840362
Jammy's™ - Guiltless Pleasures - Robinson Suites ,'latitude': 1.28090311, 'longitude': 103.849731
Jollibean - Raffles Place MRT ,'latitude': 1.28385684, 'longitude': 103.8514851
D'Life - Orchard Gateway ,'latitude': 1.300502, 'longitude': 103.838946
Chocoelf - South Bridge Road ,'latitude': 1.282856, 'longitude': 103.845453
Cafe Pandan - Outram Road ,'latitude': 1.2846457, 'longitude': 103.83505423998504
Francesca's - 313 @ Somerset ,'latitude': 1.300591, 'longitude': 103.838367
Kaffe & Toast - Outram ,'latitude': 1.2786260464078936, 'longitude': 103.8360144425813
Sweetea Caffe - Trengganu Street ,'latitude': 1.282831, 'longitude': 103.84421
GudSht - Cathay Cineleisure Orchard [Islandwide Delivery] ,'latitude': 1.3013816256302277, 'longitude': 103.83621855007317
Indulge - Tiong Bahru View ,'latitude': 1.28648485281361, 'longitude': 103.829735653099
D'Life - Orchard Gateway ,'latitude': 1.300502, 'longitude': 103.838946
Chocoelf - South Bridge Road ,'latitude': 1.282856, 'longitude': 103.845453
Cafe Pandan - Outram Road ,'latitude': 1.2846457, 'longitude': 103.83505423998504
Francesca's - 313 @ Somerset ,'latitude': 1.300591, 'longitude': 103.838367
Kaffe & Toast - Outram ,'latitude': 1.2786260464078936, 'longitude': 103.8360144425813
Sweetea Caffe - Trengganu Street ,'latitude': 1.282831, 'longitude': 103.84421
GudSht - Cathay Cineleisure Orchard [Islandwide Delivery] ,'latitude': 1.3013816256302277, 'longitude': 103.83621855007317
Indulge - Tiong Bahru View ,'latitude': 1.28648485281361, 'longitude': 103.829735653099
Yata Store - Eon Shenton ,'latitude': 1.273686841033438, 'longitude': 103.8459999189784
Tok Tok Indonesian Soup House - 313 - Somerset ,'latitude': 1.3011327, 'longitude': 103.8384569
First Grill - Bukit Pasoh Road ,'latitude': 1.27865688182781, 'longitude': 103.841028032774
Wine Connection Bistro - Cuppage ,'latitude': 1.3022609, 'longitude': 103.8405037
DAMAH Korean Beauty - Orchard ,'latitude': 1.2985471, 'longitude': 103.84151530000001
Fruce - Wisma Atria ,'latitude': 1.3036643314551668, 'longitude': 103.83326718624443
Skirt & Dirt - Tiong Bahru Market [Stall 66] ,'latitude': 1.2850211, 'longitude': 103.8323681437904
Kin Kao Young - 313@Somerset ,'latitude': 1.301509, 'longitude': 103.838394
Nam Dae Mun - 313 - Somerset ,'latitude': 1.3012055666666666, 'longitude': 103.83835183626971
Udders Ice Cream - Beach Road ,'latitude': 1.3015572, 'longitude': 103.8615185
My Little Coconut - EON Shenton ,'latitude': 1.274136, 'longitude': 103.846244
Bibigo Kitchen Antenna Shop - Concorde Shopping Centre ,'latitude': 1.288901, 'longitude': 103.834612
Mongolia Taste 蒙古味道 - Killiney Road ,'latitude': 1.29818, 'longitude': 103.838719
Hokkaido Marche - Orchard Central ,'latitude': 1.3006637666666665, 'longitude': 103.839918775
365 Juices Bar - Great World ,'latitude': 1.2935990466666665, 'longitude': 103.83193825714285
Kuriya Japanese Market - Great World City ,'latitude': 1.293202842696994, 'longitude': 103.83195812652562
CJ Ready-eat - Concorde Shopping Centre ,'latitude': 1.28909, 'longitude': 103.834541
Cali - Ascott Raffles Place ,'latitude': 1.282190575, 'longitude': 103.851801025
Eatnuf - Cross Street Exchange ,'latitude': 1.283273572, 'longitude': 103.846902
Aboocha - Smart City Kitchens @ Central Food Court ,'latitude': 1.283273572, 'longitude': 103.846902
Bob The Burger Builder™ - Robinson Suites ,'latitude': 1.28090311, 'longitude': 103.849731
HockHua Tonic - Great World City ,'latitude': 1.29430261447988, 'longitude': 103.832148459556
R&B Tea - Great World City ,'latitude': 1.29378, 'longitude': 103.831785
Bombay House - South Bridge Road ,'latitude': 1.28763, 'longitude': 103.84817
CJ Ready-eat - Concorde Shopping Centre ,'latitude': 1.28909, 'longitude': 103.834541
Cali - Ascott Raffles Place ,'latitude': 1.282190575, 'longitude': 103.851801025
Eatnuf - Cross Street Exchange ,'latitude': 1.283273572, 'longitude': 103.846902
Aboocha - Smart City Kitchens @ Central Food Court ,'latitude': 1.283273572, 'longitude': 103.846902
Bob The Burger Builder™ - Robinson Suites ,'latitude': 1.28090311, 'longitude': 103.849731
HockHua Tonic - Great World City ,'latitude': 1.29430261447988, 'longitude': 103.832148459556
R&B Tea - Great World City ,'latitude': 1.29378, 'longitude': 103.831785
Bombay House - South Bridge Road ,'latitude': 1.28763, 'longitude': 103.84817
Bangkok Jam - Marina Square ,'latitude': 1.2922204, 'longitude': 103.856677575
Tubby Belly Rice Bowls - Lau Pa Sat Festival Market ,'latitude': 1.2807517, 'longitude': 103.85015414210528
VeganDog™ - Robinson Suites ,'latitude': 1.28090311, 'longitude': 103.849731
Anjelo’s Western - Pizza  Pasta and More - Raffles Place ,'latitude': 1.282213821, 'longitude': 103.8517365
Jia Xiang Sarawak Kolo Mee - Marina Square ,'latitude': 1.2913722340605034, 'longitude': 103.85834118120238
The Green Collective SG - Funan Mall ,'latitude': 1.29106578346931, 'longitude': 103.85038604662
Prive CHIJMES - Victoria Street ,'latitude': 1.295254, 'longitude': 103.851623
Summer Tidbits House - Hong Leong Building ,'latitude': 1.281615, 'longitude': 103.851155
Game State - Wilmer Place ,'latitude': 1.2939824, 'longitude': 103.8494067
Mandarin Oriental Festive - Mandarin Oriental ,'latitude': 1.2902675132074, 'longitude': 103.858087359992
Nature's Superfoods - Cross Street Exchange ,'latitude': 1.2836452948229486, 'longitude': 103.8469749210775
TGO - Suntec City ,'latitude': 1.29288272, 'longitude': 103.8568363
CocoBoss - Peninsula Shopping Complex ,'latitude': 1.29198079607008, 'longitude': 103.850354527324
13% Wine Bistro - Telok Ayer Street ,'latitude': 1.2811534, 'longitude': 103.8480661
Venchi - The Shoppes at Marina Bay Sands ,'latitude': 1.2860394718153145, 'longitude': 103.86003526005004
Frank's Western Kitchen - MBFC ,'latitude': 1.279633944738702, 'longitude': 103.85466054958545
Maison Kayser Bakery - Tripleone Somerset ,'latitude': 1.3003199, 'longitude': 103.8376667
Yummo Chow - 13 Purvis Street ,'latitude': 1.2963943919764664, 'longitude': 103.8552642
Hearty - 111 Somerset ,'latitude': 1.30045730034185, 'longitude': 103.837583169313
Coconut On Me - Jalan Membina ,'latitude': 1.285504057435428, 'longitude': 103.82676649020753
Pratunam by Soi Thai Soi Nice - The Centrepoint ,'latitude': 1.30164880854183, 'longitude': 103.840131091869
Motherswork - Great World City ,'latitude': 1.2934428529988224, 'longitude': 103.8321529775136
Tuan Tuan - People's Park Complex ,'latitude': 1.283586159, 'longitude': 103.8422623
Olivemart - New Bridge Centre ,'latitude': 1.2826605, 'longitude': 103.8425491
Maison Kayser Bakery - Tripleone Somerset ,'latitude': 1.3003199, 'longitude': 103.8376667
Yummo Chow - 13 Purvis Street ,'latitude': 1.2963943919764664, 'longitude': 103.8552642
Hearty - 111 Somerset ,'latitude': 1.30045730034185, 'longitude': 103.837583169313
Coconut On Me - Jalan Membina ,'latitude': 1.285504057435428, 'longitude': 103.82676649020753
Pratunam by Soi Thai Soi Nice - The Centrepoint ,'latitude': 1.30164880854183, 'longitude': 103.840131091869
Motherswork - Great World City ,'latitude': 1.2934428529988224, 'longitude': 103.8321529775136
Tuan Tuan - People's Park Complex ,'latitude': 1.283586159, 'longitude': 103.8422623
Olivemart - New Bridge Centre ,'latitude': 1.2826605, 'longitude': 103.8425491
Takashimaya S.C. B1 and B2 - Mix & Match ,'latitude': 1.302556710894038, 'longitude': 103.83441096686454
GrabMart Now - Sims🌟 ,'latitude': 1.3187185604451912, 'longitude': 103.8768443375941
Bowl Of Happiness - Tiong Bahru View ,'latitude': 1.286485, 'longitude': 103.829736
Ryan's Grocery - Great World City ,'latitude': 1.293744, 'longitude': 103.831963
Chef Icon Nature Bakery - Kampong Bahru Road ,'latitude': 1.277243, 'longitude': 103.836863
Marche Movenpick - Orchard Road ,'latitude': 1.3009263762273864, 'longitude': 103.8383091737159
Chocolate Origin - 111 Somerset ,'latitude': 1.300187095845987, 'longitude': 103.83730076471436
D'Penyetz Express - Tiong Bahru Plaza ,'latitude': 1.2865911729122246, 'longitude': 103.82737447109531
Boon Keng New Taste - Havelock Road ,'latitude': 1.2893056205623026, 'longitude': 103.82796296746164
Famous Amos - Great World City ,'latitude': 1.2938853118513123, 'longitude': 103.83175284910277
Koo Kee Yong Tow Foo Mee - Tiong Bahru Plaza ,'latitude': 1.286659552, 'longitude': 103.8278224
Kream & Kensho - 33 Kampong Bahru Road ,'latitude': 1.277016, 'longitude': 103.836347
Janice Wong Pure Imagination - Great World City ,'latitude': 1.2926093045745162, 'longitude': 103.83234864397524
Xing Xing 鸡公煲 / 麻辣香锅 - Tiong Bahru Plaza ,'latitude': 1.2863605610831002, 'longitude': 103.82725108948057
Pantry By The AC - Kreta Ayer Road ,'latitude': 1.28079, 'longitude': 103.84206
Autumn Community - Jalan Kukoh ,'latitude': 1.2886, 'longitude': 103.83959
Grain Alley - Orchard Central ,'latitude': 1.3005061, 'longitude': 103.84020473333334
KPO - Killiney Road ,'latitude': 1.3002903, 'longitude': 103.84051792791585
A Noodle Story - Guoco Tower ,'latitude': 1.27668034695075, 'longitude': 103.846291032857
Indian Food Truck ,'latitude': 1.302000928981974, 'longitude': 103.83970275553419
Joyful Seafood - Tiong Bahru View ,'latitude': 1.28648485281361, 'longitude': 103.829735653099
Razia Drug Store - Hotel Grand Central ,'latitude': 1.3011432, 'longitude': 103.84172762727272
Purple Panda @ III Somerset ,'latitude': 1.300437, 'longitude': 103.837317
Cafe de Paris - Orchard Road ,'latitude': 1.30104, 'longitude': 103.838382
Grain Alley - Orchard Central ,'latitude': 1.3005061, 'longitude': 103.84020473333334
KPO - Killiney Road ,'latitude': 1.3002903, 'longitude': 103.84051792791585
A Noodle Story - Guoco Tower ,'latitude': 1.27668034695075, 'longitude': 103.846291032857
Indian Food Truck ,'latitude': 1.302000928981974, 'longitude': 103.83970275553419
Joyful Seafood - Tiong Bahru View ,'latitude': 1.28648485281361, 'longitude': 103.829735653099
Razia Drug Store - Hotel Grand Central ,'latitude': 1.3011432, 'longitude': 103.84172762727272
Purple Panda @ III Somerset ,'latitude': 1.300437, 'longitude': 103.837317
Cafe de Paris - Orchard Road ,'latitude': 1.30104, 'longitude': 103.838382
Indian Spicebox - Robertson Quay ,'latitude': 1.2913911353708, 'longitude': 103.837126066211
Ang Mo Liang Teh - EON Shenton ,'latitude': 1.2739192219764937, 'longitude': 103.84620640282793
Labula Mala Hotpot Chinese Cuisine - Hougang Village ,'latitude': 1.3738745, 'longitude': 103.88655560000001
Green Ba - Tripleone Somerset ,'latitude': 1.3000416499999998, 'longitude': 103.8373456
Ice-Cold Beer - Emerald Hill Road ,'latitude': 1.301896, 'longitude': 103.8391
Hanguk Kitchen - Tiong Bahru Estate ,'latitude': 1.2832880556909, 'longitude': 103.833499833171
Sushi Express - 313@Somerset ,'latitude': 1.3009618, 'longitude': 103.83845443333334
Three Point Two Gelato & Coffee House - Kampong Bahru Road ,'latitude': 1.2761714, 'longitude': 103.8355593
Owl Bar - Medical Alumni Bldg ,'latitude': 1.2824465635696498, 'longitude': 103.83593204288661
GadgetMIX - Orchard Central ,'latitude': 1.300467, 'longitude': 103.838849
Labula Chinese Cuisine - Tampines Street 81 ,'latitude': 1.3481946186554978, 'longitude': 103.93438308108932
Cedele Mart - Great World City ,'latitude': 1.293739547619765, 'longitude': 103.83191029687202
Nuage Patisserie & Boulangerie - Kampong Bahru Road ,'latitude': 1.2767541, 'longitude': 103.836213
Thai Wok Restaurant - Cuppage Road ,'latitude': 1.3021889411837975, 'longitude': 103.8404914
Ferne Health - Shenton Way ,'latitude': 1.27391, 'longitude': 103.84622
Jinjja Chicken - Clementi ,'latitude': 1.3151645660400388, 'longitude': 103.76458262
Lucky Dumplings - ION Orchard ,'latitude': 1.303451254, 'longitude': 103.8318961
JiBiru Yakitori & Craft Beer - 313 - Somerset ,'latitude': 1.3010707705749278, 'longitude': 103.8379993972094
Lahore Kebab House: The Best Curry & Kebab in Town. Quality Indian and Pakistani Cuisine ,'latitude': 1.30935, 'longitude': 103.85757
Kazoku Japanese Cuisine - Goldhill Plaza ,'latitude': 1.318555, 'longitude': 103.842626
Kilogramme - Great World City ,'latitude': 1.293748, 'longitude': 103.831971
Que Pasa - Emerald Hill Road ,'latitude': 1.301913, 'longitude': 103.839149
Paneco Express - Tanjong Pagar ,'latitude': 1.271839, 'longitude': 103.836295
Atrium Restaurant - Holiday Inn Singapore Atrium ,'latitude': 1.2889107, 'longitude': 103.83443333
Lucky Dumplings - ION Orchard ,'latitude': 1.303451254, 'longitude': 103.8318961
JiBiru Yakitori & Craft Beer - 313 - Somerset ,'latitude': 1.3010707705749278, 'longitude': 103.8379993972094
Lahore Kebab House: The Best Curry & Kebab in Town. Quality Indian and Pakistani Cuisine ,'latitude': 1.30935, 'longitude': 103.85757
Kazoku Japanese Cuisine - Goldhill Plaza ,'latitude': 1.318555, 'longitude': 103.842626
Kilogramme - Great World City ,'latitude': 1.293748, 'longitude': 103.831971
Que Pasa - Emerald Hill Road ,'latitude': 1.301913, 'longitude': 103.839149
Paneco Express - Tanjong Pagar ,'latitude': 1.271839, 'longitude': 103.836295
Atrium Restaurant - Holiday Inn Singapore Atrium ,'latitude': 1.2889107, 'longitude': 103.83443333
Lucky Cat - Cuppage Terrace ,'latitude': 1.302185, 'longitude': 103.8402984
Fragrant Wok - Hougang ,'latitude': 1.3729774000000001, 'longitude': 103.8861572742462
Home Kitchen Nasi Lemak - National Heart Centre Of Singapore ,'latitude': 1.27816597, 'longitude': 103.8359396
Long Fu Hongkong Roasted Delight - Jalan Bukit Merah ,'latitude': 1.280139, 'longitude': 103.828311
Rathana Bhavan Indian Vegetarian - Northpoint ,'latitude': 1.4297555196960872, 'longitude': 103.83575108084659
Yi Wan (Herbal) Bak Kut Teh - Cantonment Road ,'latitude': 1.274675, 'longitude': 103.841482
108 Matcha Saro - ION Orchard ,'latitude': 1.3037732, 'longitude': 103.83188631818182
Veloce Liquor & Wine - Lavender Gardens🏍 ,'latitude': 1.306872, 'longitude': 103.861097
Good Taste Restaurant - Ang Mo Kio Ave 6 ,'latitude': 1.372093, 'longitude': 103.847391
Ng Ah Sio Bak Kut Teh - Chui Huay Lim Club ,'latitude': 1.313756, 'longitude': 103.841551
Le Petit Empire Designer Cakes - Cavan Suites 🏍 ,'latitude': 1.310818, 'longitude': 103.861346
Wooshi - Havelock Road ,'latitude': 1.28948, 'longitude': 103.82756
Indline North Indian Restaurant - Rowell Road ,'latitude': 1.3092334197620017, 'longitude': 103.85426612551402
Kerala Curry Nation @ Kerala Style Curry and Kebab Cuisine in Heat of the City - Jalan Besar ,'latitude': 1.30935, 'longitude': 103.85757
Mumbai Grill - Rowell Road ,'latitude': 1.3089751, 'longitude': 103.8542156
WTF Durian - Bedok🏍 ,'latitude': 1.332639, 'longitude': 103.938223
Wang Lee Seng Durian Village - Ang Mo Kio Ave 4 [Islandwide Delivery] ,'latitude': 1.38041458559282, 'longitude': 103.840330014057
Sevens Kissaten - Tiong Bahru Estate ,'latitude': 1.2846, 'longitude': 103.83287
Soup Restaurant - Nex ,'latitude': 1.35060458, 'longitude': 103.87260835615385
Mr Teh Tarik Eating House - Ang Mo Kio Ave 5 ,'latitude': 1.37888689443012, 'longitude': 103.836722745773
Le Tian Tian - Bukit Timah Plaza ,'latitude': 1.3388024, 'longitude': 103.7786606
Floral Knots - Orchard Gateway ,'latitude': 1.300502, 'longitude': 103.838946
Four Seasons Durians - NEX ,'latitude': 1.3505972, 'longitude': 103.8726068
Seoul Shiok - Ang Mo Kio ,'latitude': 1.374724436659747, 'longitude': 103.839768953136
Wang Lee Seng Durian Village - Ang Mo Kio Ave 4 [Islandwide Delivery] ,'latitude': 1.38041458559282, 'longitude': 103.840330014057
Sevens Kissaten - Tiong Bahru Estate ,'latitude': 1.2846, 'longitude': 103.83287
Soup Restaurant - Nex ,'latitude': 1.35060458, 'longitude': 103.87260835615385
Mr Teh Tarik Eating House - Ang Mo Kio Ave 5 ,'latitude': 1.37888689443012, 'longitude': 103.836722745773
Le Tian Tian - Bukit Timah Plaza ,'latitude': 1.3388024, 'longitude': 103.7786606
Floral Knots - Orchard Gateway ,'latitude': 1.300502, 'longitude': 103.838946
Four Seasons Durians - NEX ,'latitude': 1.3505972, 'longitude': 103.8726068
Seoul Shiok - Ang Mo Kio ,'latitude': 1.374724436659747, 'longitude': 103.839768953136
Bottles & Bottles - Great World City ,'latitude': 1.29430261447988, 'longitude': 103.832148459556
Viet Corner - Bukit Batok ,'latitude': 1.3466540467418895, 'longitude': 103.75496954291077
Hang Heung SG - Ion Orchard ,'latitude': 1.3039581679382621, 'longitude': 103.83192351150296
The 1872 Clipper Tea Co. - ION Orchard ,'latitude': 1.30343057459372, 'longitude': 103.831941598397
Kordel's - Great World City ,'latitude': 1.29303098, 'longitude': 103.8324458
Shake Farm Express - Bendemeer Road ,'latitude': 1.31723, 'longitude': 103.86321
Crystal Jade La Mian Xiao Long Bao - Jurong Point ,'latitude': 1.340116981669425, 'longitude': 103.70624857472251
Chen's Mapo Tofu - The Star ,'latitude': 1.306895, 'longitude': 103.788507
Muyoo Cafe - Jurong Point ,'latitude': 1.33905291557312, 'longitude': 103.7056815397322
Supresso Coffee - Mandarin Gallery ,'latitude': 1.3022544, 'longitude': 103.8362856
Re.juve - Kim Seng Promenade ,'latitude': 1.293648, 'longitude': 103.83137
Royal Biriyani - Goldhill Shopping Centre ,'latitude': 1.318081, 'longitude': 103.843691
Ms Inasal - Hillion Mall ,'latitude': 1.378361670667502, 'longitude': 103.76260908184713
Pakistani Curry N Biriyani Culture Hub @ Newton Road :: A Pak Indian and Middle Eastern Shawarma Cuisine in Singapore Indian /Curry/Biriyani /Kebab/ Wraps ,'latitude': 1.31806, 'longitude': 103.8437
Durian by DurianMan - Central🏍 ,'latitude': 1.311729, 'longitude': 103.875767
Palaniyappa Northern Indian Cuisine - Wellness Building 🏍 ,'latitude': 1.308661731, 'longitude': 10 3.8538563
Kind Kones - Forum [Islandwide Delivery] ,'latitude': 1.3061178, 'longitude': 103.828698
Changi Nasi Lemak - 183 Upper Thomson Road ,'latitude': 1.3509781, 'longitude': 103.8355018
Song of The Prince Korean Bibimbap & Bulgogis - Bukit Merah Central ,'latitude': 1.2841738068754094, 'longitude': 103.81605769699267
Salt Bay Restoro - Rowell Road ,'latitude': 1.30888, 'longitude': 103.85412
Penang Culture - Vivocity ,'latitude': 1.264942250981946, 'longitude': 103.82284616017438
HANS IM GLÜCK German Burgergrill - Vivocity ,'latitude': 1.2636751243637718, 'longitude': 103.8232716875342
The Manhattan Fish Market - Northpoint ,'latitude': 1.4295024, 'longitude': 103.8357517
Hummus N Curry House� @Scotts Road/ A Authentic Middle Eastern and Modern Indian Restaurent in Heart of the city ,'latitude': 1.31811, 'longitude': 103.84408  
Kind Kones - Forum [Islandwide Delivery] ,'latitude': 1.3061178, 'longitude': 103.828698
Changi Nasi Lemak - 183 Upper Thomson Road ,'latitude': 1.3509781, 'longitude': 103.8355018
Song of The Prince Korean Bibimbap & Bulgogis - Bukit Merah Central ,'latitude': 1.2841738068754094, 'longitude': 103.81605769699267
Salt Bay Restoro - Rowell Road ,'latitude': 1.30888, 'longitude': 103.85412
Penang Culture - Vivocity ,'latitude': 1.264942250981946, 'longitude': 103.82284616017438
HANS IM GLÜCK German Burgergrill - Vivocity ,'latitude': 1.2636751243637718, 'longitude': 103.8232716875342
The Manhattan Fish Market - Northpoint ,'latitude': 1.4295024, 'longitude': 103.8357517
Hummus N Curry House� @Scotts Road/ A Authentic Middle Eastern and Modern Indian Restaurent in Heart of the city ,'latitude': 1.31811, 'longitude': 103.84408  
Wursthans Switzerland - Paya Lebar Quarter Mall ,'latitude': 1.3175649828198743, 'longitude': 103.89357662097046
Vaishali Minimart - The Garden At Bishan [Islandwide Delivery] ,'latitude': 1.3640882, 'longitude': 103.8313251121011
Dwaraka - Syed Alwi Road ,'latitude': 1.3101614897292484, 'longitude': 103.8550889238597
Artea - One North ,'latitude': 1.29955927444594, 'longitude': 103.788418490477
Jane's Departmental Store - Pasir Ris Drive 6 ,'latitude': 1.369612, 'longitude': 103.957462
Huo La La Spicy Pot - Yew Lian Park ,'latitude': 1.351981218, 'longitude': 103.835132
The Pack Protein & Salad Bar - Aperia Mall ,'latitude': 1.3098163, 'longitude': 103.864049375
Earle Swensen's - VivoCity ,'latitude': 1.2634441962411298, 'longitude': 103.82296986286342
Teppan-Man (Teppanyaki) - Bukit Batok West Ave 5 ,'latitude': 1.3644897, 'longitude': 103.7519871
Thirsty - Orchard Tower [Islandwide Delivery] ,'latitude': 1.3073519814326546, 'longitude': 103.82940278563741
RhamLy x Just Kitchen - JTC Space @ Tampines North ,'latitude': 1.36562944851606, 'longitude': 103.931368913684
Durian Superman - Toa Payoh Palm Spring🏍 ,'latitude': 1.311729, 'longitude': 103.875767
Doggie Delight - Hillcrest Park ,'latitude': 1.3315686, 'longitude': 103.80652665
Chennai House ,'latitude': 1.353646, 'longitude': 103.833439
PizzaExpress - Holland Village ,'latitude': 1.3113028557210775, 'longitude': 103.79565669491296
Black & White Rojak - Teck Whye Lane ,'latitude': 1.3803396, 'longitude': 103.75323535000001
Buey Tahan See Food - Clementi Avenue 5 ,'latitude': 1.3184190971805783, 'longitude': 103.76747157886398
FoodLoft - Membina Court Foodloft ,'latitude': 1.282683, 'longitude': 103.825863
Korat Thai Cafe - Orchard Tower ,'latitude': 1.3070466333333333, 'longitude': 103.8293235
Beer Wine Spirits - Aljunied🏍 ,'latitude': 1.3171, 'longitude': 103.88075
Four Pizza - Kensington Square ,'latitude': 1.3457645085243577, 'longitude': 103.88272615365865
Mala Collections - Tampines Grove ,'latitude': 1.3490172179893705, 'longitude': 103.93296057245561
Guang's Fresh Mart - Geylang Serai (Next Day Delivery)🏍 ,'latitude': 1.317, 'longitude': 103.898
San Ren Xing - Thomson Plaza ,'latitude': 1.354655739957633, 'longitude': 103.83049616500001
Buey Tahan See Food - Clementi Avenue 5 ,'latitude': 1.3184190971805783, 'longitude': 103.76747157886398
FoodLoft - Membina Court Foodloft ,'latitude': 1.282683, 'longitude': 103.825863
Korat Thai Cafe - Orchard Tower ,'latitude': 1.3070466333333333, 'longitude': 103.8293235
Beer Wine Spirits - Aljunied🏍 ,'latitude': 1.3171, 'longitude': 103.88075
Four Pizza - Kensington Square ,'latitude': 1.3457645085243577, 'longitude': 103.88272615365865
Mala Collections - Tampines Grove ,'latitude': 1.3490172179893705, 'longitude': 103.93296057245561
Guang's Fresh Mart - Geylang Serai (Next Day Delivery)🏍 ,'latitude': 1.317, 'longitude': 103.898
